mcrTags,count
"[analysis,analyzer,apache,binding,builder,cassandra,client,database,defect,driver,full-text,github,google,hadoop,index,indexing,json,junit,jvm,language,library,logging,lucene,metadata,mock,mocking,nosql,scala,spatial,testing]",1
"[amazon,annotation,apache,api,appserver,aws,client,cloud,code,codegen,computing,config,data,elastic,elasticsearch,generator,github,google,io,json,junit,library,logging,matching,mock,mocking,native,netty,network,plugin,processor,request,sdk,search,server,signing,socket,spring,starter,testing,transport]",1
"[framework,google,gwt,junit,testing,ui,web,yaml]",1
"[annotations,aop,apache,api,aspect,authentication,azure,barcode,batch,binding,bridge,browser,bytecode,cache,client,collections,commons,config,connector,data,database,dependency-injection,driver,eclipse,embedded,engine,excel,expression,framework,ftp,google,hibernate,hsql,io,javaee,javax,jaxrs,jboss,jdbc,jpa,jsf,json,jsp,junit,language,logging,mapping,mock,mocking,module,mongodb,mvc,mysql,network,nosql,oauth,orm,persistence,platform,plugin,pool,pooling,portal,portlet,provider,relational,rest,runner,runtime,sdk,security,selenium,server,servlet,slf4j,specs,spreadsheet,spring,sql,standard,starter,structures,taglib,testing,testng,transaction,upload,validation,web,web-framework,webservice,xml]",1
"[aop,api,aspect,beans,client,data,database,dependency-injection,framework,google,javax,junit,logging,mock,mocking,mvc,redis,servlet,slf4j,specs,spring,standard,support,testing,web]",1
"[apache,api,authentication,azure,base64,bridge,codec,commons,encoding,framework,google,javax,json,logging,mock,mocking,module,mvc,oauth,sdk,servlet,slf4j,specs,spring,standard,testing,testng,web]",1
"[apache,api,base64,binding,bridge,codec,cryptography,encoding,engine,io,javax,junit,logging,pdf,policy,security,signing,slf4j,specs,standard,testing,xml]",1
"[api,bitcoin,currency,encryption,framework,google,io,json,junit,leveldb,logging,netty,network,slf4j,socket,spring,starter,testing,web]",1
"[annotations,aop,apache,api,aspect,base64,beans,bpm,bridge,broker,bytecode,cache,calendar,cli,client,codec,codehaus,commons,compiler,config,connector,console,database,dependency-injection,directory,driver,eclipse,embedded,encoding,engine,excel,expression,framework,frontend,full-text,github,groovy,hibernate,hsql,htmlunit,http,index,indexing,io,javaee,javax,jaxrs,jdbc,jetty,jms,json,jsp,junit,jvm,language,ldap,logging,lucene,mail,management,mapping,message,metadata,metrics,migration,mock,mocking,mvc,mysql,network,orm,osgi,persistence,pool,pooling,provider,queue,redis,reflection,relational,rest,rule-engine,scheduling,security,selenium,server,servlet,slf4j,socket,specs,spreadsheet,spring,sql,standard,support,swagger,taglib,template,terminal,testing,transaction,transport,upload,validation,web,webapp,webserver,webservice]",1
"[apache,build,build-system,builder,cli,cloud,codehaus,command-line,launcher,loader,logging,maven,parser,provider,resource,spring,support]",1
"[annotation,annotations,apache,api,assertion,beans,binding,bridge,client,commons,config,container,database,dependency-injection,driver,embedded,fluent,framework,google,hibernate,http,io,javaee,javax,jaxrs,jboss,jetty,jpa,json,junit,library,logging,mapping,matching,metadata,mock,mocking,module,mongodb,nosql,orm,persistence,processor,provider,proxy,quality,reflection,relational,rest,schema,security,server,servlet,slf4j,specs,spring,sql,standard,starter,testing,tracing,validation,web,webserver,webservice]",1
"[api,encryption,font,forms,io,junit,logging,model,parser,slf4j,svg,testing,validation,xml]",1
"[apache,api,beans,bridge,bytecode,codehaus,container,dependency-injection,eclipse,javax,jetty,jms,junit,logging,mock,mocking,osgi,queue,server,slf4j,specs,spring,standard,testing,tomcat,transaction,web,webserver]",1
"[analysis,apache,api,buffer,code,codegen,command-line,commons,defect,encryption,generator,google,io,json,leveldb,logging,math,metadata,native,netty,network,reader,socket,transport,yaml]",1
"[apache,api,beans,bridge,commons,connector,database,dependency-injection,driver,logging,mysql,persistence,slf4j,spring,starter]",1
"[amazon,amqp,apache,api,assertion,authentication,aws,client,cloud,computing,config,consul,discovery,google,http,library,oauth,quality,queue,rabbitmq,sdk,service,spring,starter]",1
"[annotations,apache,api,base64,client,codec,codehaus,collections,commons,communication,concurrency,connector,coordination,database,disruptor,distributed,driver,embedded,encoding,excel,google,groovy,hadoop,io,javax,jdbc,json,jvm,language,logging,mapping,mysql,persistence,pool,pooling,redis,reflection,relational,remoting,rocksdb,serialization,slf4j,specs,spreadsheet,spring,sql,standard,starter,structures,zookeeper]",1
"[api,connector,database,driver,hbase,io,junit,mysql,persistence,redis,spring,starter,swagger,testing]",1
"[admin,apache,captcha,client,database,embedded,github,hsql,http,jdbc,json,jwt,logging,rest,security,server,spring,sql,starter,support,testing,ui,web]",1
"[annotations,apache,api,build,build-system,bytecode,cli,codehaus,command-line,generator,io,junit,logging,manager,maven,metadata,model,parser,plugin,runtime,testing,tools]",1
"[aop,apache,api,aspect,binding,bridge,build,build-system,bytecode,client,cloud,commons,communication,compression,container,coordination,data,datasource,dependency-injection,distributed,eclipse,embedded,engine,extension,framework,google,gradle,groovy,grpc,http,interface,io,javax,jaxrs,jboss,jdbc,jetty,json,junit,logging,management,mock,mocking,module,netty,network,plugin,pool,pooling,prometheus,protocol,provider,registry,remoting,reporter,rest,rpc,serialization,server,servlet,slf4j,socket,specs,spring,standard,starter,stub,support,swagger,testing,tomcat,tools,tracing,validation,web,webapp,webserver,webservice,xml]",1
"[annotation,apache,api,beans,bytecode,cli,client,command-line,commons,config,connector,database,dependency-injection,driver,eclipse,http,jdbc,jetty,json,junit,logging,mapping,memory,mysql,off-heap,parser,persistence,pool,pooling,processor,redis,relational,server,slf4j,spring,sql,starter,testing,web,webserver]",1
"[api,base64,binding,bytecode,client,code,codec,codegen,codehaus,elastic,elasticsearch,encoding,generator,groovy,json,junit,jvm,language,logging,mock,mocking,rest,search,server,slf4j,testing,yaml]",1
"[aop,api,aspect,expression,hibernate,javax,junit,language,logging,persistence,specs,standard,testing,validation,web]",1
"[api,assertion,code,codegen,generator,github,junit,library,logging,matching,mocking,module,quality,slf4j,testing,xml]",1
"[annotations,apache,api,assertion,avro,binding,cli,client,code,codegen,command-line,config,coordination,database,distributed,generator,io,json,junit,kafka,library,logging,matching,metadata,mock,mocking,parser,plugin,protocol,provider,quality,redis,registry,schema,serialization,streaming,testing,typesafe,webservice,yaml,zookeeper]",1
"[apache,api,bridge,cli,command-line,engine,logging,parser,search,slf4j,solr]",1
"[amazon,analysis,annotations,apache,api,authentication,avro,aws,bigdata,binding,bridge,bytecode,cli,client,cloud,cluster,codehaus,collections,column,command-line,commons,compiler,compression,computing,config,connector,container,coordination,csv,database,date,defect,distributed,driver,embedded,encoding,excel,framework,ftp,google,hadoop,hashing,io,javax,jdbc,json,jvm,language,launcher,library,logging,management,managment,mapping,mapreduce,matching,metadata,metrics,module,monitoring,mysql,native,netty,network,parallel,parquet,parser,performance,protocol,query,redshift,reflection,runtime,s3,scala,schema,sdk,serialization,server,servlet,slf4j,socket,spark,specs,spreadsheet,sql,ssh,standard,structures,tabular,tags,testing,thrift,time,twitter,webservice,xml,yarn,zookeeper]",1
"[ai,annotations,ant,apache,api,base64,bridge,cli,client,codec,commons,compiler,compression,computer-vision,eclipse,encoding,generator,google,http,io,javax,jetty,json,junit,logging,mime,native,parser,protocol,random,runtime,security,serialization,server,servlet,slf4j,specs,standard,testing,thrift,web,webserver]",1
"[api,logging,slf4j]",2
"[apache,api,assets,bootstrap,client,cryptography,encoder,google,http,javax,jsp,logging,security,servlet,specs,standard,web]",1
"[annotations,apache,api,assertion,authentication,binding,bridge,bytecode,cli,client,codehaus,collections,command-line,communication,config,connector,console,database,distributed,driver,embedded,framework,github,google,grpc,http,io,javax,jdbc,json,logging,matching,metadata,mock,mocking,mysql,naming,netty,network,parser,pool,pooling,prometheus,protocol,proxy,quality,reflection,remoting,rpc,serialization,server,servlet,slf4j,socket,specs,sql,standard,structures,stub,testing,tomcat,webserver,webservice]",1
"[apache,api,aws,base64,bridge,cassandra,client,codec,collections,commons,compiler,compression,config,database,date,dynamodb,encoding,full-text,geospatial,github,google,graph,groovy,hadoop,hbase,http,index,indexing,junit,language,library,logging,lucene,management,match,math,matrix,metrics,monitoring,native,neo4j,nosql,orientdb,parser,performance,query,runtime,slf4j,spatial,specs,storage,structures,testing,time,transaction,vector]",1
"[apache,client,encryption,engine]",1
"[apache,api,cli,console,engine,excel,github,io,spreadsheet,spring,starter,template,terminal]",1
"[annotations,api,barcode,beans,bridge,bytecode,client,database,driver,dsl,embedded,expression,hibernate,hsql,http,javax,jboss,jetty,jpa,jsf,jsp,junit,language,logging,mapping,metadata,mock,mocking,persistence,reflection,relational,selenium,server,servlet,slf4j,specs,sql,standard,testing,transaction,validation,webserver]",1
"[apache,commons,io,jdbc,json,junit,sdk,sql,testing,xml]",1
"[apache,api,base64,binding,codec,codehaus,collections,commons,config,data,database,encoding,evaluation,graph,io,json,junit,logging,management,memory,model,neo4j,nosql,rdf,repository,semantic,sparql,structures,testing,visualization]",1
"[annotations,apache,api,bigdata,binding,bridge,client,code,codegen,collections,commons,compiler,computing,config,connector,database,date,distributed,driver,etcd,generator,google,grpc,hadoop,hashing,io,json,logging,metadata,mysql,netty,network,parser,protocol,query,rpc,runtime,serialization,slf4j,socket,spark,sql,structures,stub,testing,time]",1
"[analysis,annotation,annotations,aop,apache,api,aspect,authentication,binding,bridge,buffer,build,build-system,bytecode,cli,client,codec,codehaus,collections,command-line,commons,communication,config,connector,console,controller,cryptography,defect,dependency-injection,deployment,directory,discovery,distributed,eclipse,embedded,encryption,engine,event,extension,forms,framework,git,google,http,integration,interface,io,javax,jboss,jdbc,jmx,json,junit,keystore,launcher,ldap,linux,logging,management,manager,maven,mbeans,metadata,mime,mock,mocking,model,module,netty,network,oauth,parser,platform,plugin,process,processor,protocol,provider,provisioning,proxy,remote,remoting,repository,request,runner,runtime,scanning,scm,scripting,security,server,servlet,slf4j,socket,specs,sql,ssh,ssl,standard,structures,stub,syslog,terminal,testing,token,transport,unix,version-control,vfs,web,websocket,x86,xml,yaml]",1
"[apache,authentication,commons,driver,io,json,jwt,postgresql,security,starter]",1
"[compression,ftp,json,native,network,platform]",1
"[api,cli,console,junit,mock,mocking,module,terminal,testing]",1
"[android,google,jvm,language,library,mock,mocking,platform,scala,support,testing]",1
"[apache,client,google,http,json]",1
"[apache,commons,csv,excel,junit,spreadsheet,tabular,testing]",1
"[amazon,analysis,annotations,apache,api,authentication,aws,azure,base64,binding,build,build-system,client,cloud,codec,codehaus,commons,compiler,compression,config,container,date,defect,directory,docker,dsl,encoding,extension,functional,git,github,google,html,http,identity,io,jaxrs,jenkins,json,jvm,kotlin,kubernetes,language,ldap,logging,mail,manager,matrix,maven,mesos,metadata,metrics,mime,model,module,native,network,oauth,parser,pipeline,plugin,protocol,provider,reactive,rest,rules,runtime,s3,sbt,scala,schema,scm,sdk,serialization,sonar,ssh,stats,system,testing,text,time,token,tools,validation,workflow,xml,xpath]",1
"[android,annotations,api,assertion,google,junit,mock,mocking,platform,quality,testing]",1
"[json,junit,mock,mocking,testing]",1
"[analyzer,annotations,apache,api,authentication,barcode,base64,bloomfilter,bridge,build,build-system,cache,client,code,codec,codegen,codehaus,collections,commons,connector,cron,cryptography,database,date,dependency-injection,driver,embedded,encoding,engine,extension,framework,generator,github,google,groovy,hibernate,html,http,index,io,javax,jdbc,json,junit,jvm,jwt,language,logging,lucene,mail,mapping,markdown,maven,metadata,model,mysql,netty,network,oauth,orm,parser,persistence,plugin,processor,redis,scheduling,scripting,sdk,search,security,server,servlet,slf4j,socket,specs,spring,sql,standard,starter,structures,swagger,system,tags,template,testing,text,time,tomcat,ui,upload,validation,web,webserver,xml,yaml]",1
"[apache,github,junit,logging,pdf,swt,testing,ui]",1
"[assets,binding,bootstrap,client,codec,data,database,dsl,extension,google,integration,io,jquery,json,junit,logging,reactive,redis,rss,scripting,spring,syndication,testing,web]",1
"[google,json,junit,testing]",2
"[analyzer,apache,api,base64,beans,binding,bridge,build,build-system,cache,cli,client,codec,collections,command-line,commons,compression,csv,data,driver,embedded,encoding,full-text,github,google,http,index,indexing,io,javax,jdbc,json,junit,language,logging,lucene,management,maven,metrics,mock,mocking,monitoring,parser,performance,plugin,prometheus,protocol,python,rdf,reflection,registry,remote,runtime,security,semantic,serialization,slf4j,specs,sql,standard,storage,structures,tabular,testing,text,thrift,transaction,upload,web,webapp,xml]",1
"[junit,testing,xml]",2
"[ai,apache,api,client,collections,distributed,eclipse,generator,google,intel,junit,kafka,machine-learning,math,metrics,processing,random,security,stream,streaming,structures,testing]",1
"[annotations,apache,api,binding,client,commons,config,encoder,http,io,json,junit,jwt,logging,metadata,metrics,mock,mocking,parser,registry,schema,security,server,service,slf4j,testing,text,validation,web,yaml]",1
"[apache,api,binding,bridge,engine,graphics,javax,junit,launcher,logging,platform,runner,runtime,slf4j,specs,standard,testing,xml]",1
"[apache,api,bridge,cluster,command,commons,coordination,distributed,execution,external,google,io,jetty,json,junit,logging,managment,mesos,mock,mocking,process,protocol,serialization,server,slf4j,testing,web,webserver,yaml]",1
"[annotations,apache,avro,binding,classpath,client,csv,database,dependency-injection,embedded,engine,github,google,http,io,jaxrs,jboss,json,junit,kafka,logging,metadata,mocking,parser,platform,protocol,rest,runner,serialization,sql,streaming,tabular,template,testing,yaml]",1
"[android,annotations,apache,api,client,commons,engine,eventbus,google,http,io,json,messaging,metadata,platform,processor,serialization,support,template,tools]",1
"[analysis,annotations,assertion,compatibility,defect,google,i18n,ibm,junit,metadata,quality,service,testing]",1
"[apache,api,cli,collections,command-line,commons,csv,date,eclipse,excel,google,io,junit,layout,linux,logging,matching,mock,mocking,native,parser,platform,schema,spreadsheet,structures,swing,swt,tabular,testing,time,tools,ui,unix,x86]",1
"[analysis,annotations,aop,apache,api,assertion,authentication,base64,benchmark,binding,bridge,bytecode,cache,cli,client,codec,commons,compiler,config,connector,database,date,defect,dependency-injection,driver,eclipse,embedded,encoding,encryption,engine,forms,generator,github,google,hibernate,http,io,javax,jdbc,jetty,json,junit,logging,mapping,metadata,metrics,migration,mock,mocking,mustache,mysql,native,parser,performance,persistence,pool,quality,reflection,relational,request,server,servlet,slf4j,specs,sql,standard,template,testing,text,time,tomcat,validation,view,webserver,webservice,xml]",1
"[apache,build,build-system,builder,cloud,config,connector,docker,http,interface,matching,maven,model,provider,resource,spring,support,testing,transport]",1
"[amazon,apache,api,assertion,authentication,aws,binding,client,cloud,computing,eclipse,framework,google,http,io,jetty,json,junit,library,logging,matching,mock,mocking,netty,network,oauth,quality,reactive,sdk,server,service,socket,spring,testing,webserver]",1
"[annotation,annotations,aop,apache,api,aspect,benchmark,broker,bytecode,commons,concurrency,config,coordination,disruptor,distributed,generator,google,javax,json,junit,kafka,logging,message,performance,processor,specs,spring,standard,starter,streaming,testing,zookeeper]",1
"[amqp,annotations,apache,api,appserver,assertion,benchmark,bridge,broker,cassandra,client,collector,concurrency,config,database,distributed,driver,engine,generator,google,grpc,http,io,jdbc,jms,json,junit,kafka,logging,management,matching,message,metrics,mock,mocking,monitoring,mysql,performance,pool,prometheus,protocol,quality,queue,rabbitmq,registry,rpc,runtime,serialization,server,slf4j,spring,sql,starter,streaming,testing,tracing]",1
"[amazon,apache,aws,client,code,codegen,commons,directory,engine,generator,google,http,io,json,junit,logging,mock,mocking,platform,sdk,signing,testing]",1
"[apache,api,avro,bridge,client,code,codegen,connector,generator,google,io,json,junit,logging,matching,mock,mocking,native,protocol,serialization,slf4j,testing]",1
"[ant,apache,build,database,discovery,embedded,javax,logging,mail,service,specs,sql,standard,tools]",1
"[annotations,apache,api,binding,client,commons,csv,database,date,elastic,elasticsearch,embedded,forms,github,google,http,io,javax,jdbc,json,junit,launcher,logging,mail,metadata,persistence,platform,rest,search,server,slf4j,specs,spring,sql,standard,starter,tabular,testing,time]",1
"[admin,annotations,apache,api,client,collections,commons,engine,github,google,io,jdbc,json,kafka,metadata,model,native,netty,network,persistence,platform,pooling,queue,socket,spring,sql,starter,streaming,structures,swagger,template,ui,upload]",1
"[annotations,aop,apache,aspect,bridge,bytecode,commons,config,connector,database,dependency-injection,driver,eclipse,framework,google,io,jdbc,jetty,json,jsp,junit,logging,metadata,mvc,mysql,netty,network,server,servlet,slf4j,socket,spring,sql,support,testing,upload,web,webapp,webserver]",1
"[annotations,apache,api,appserver,assembly,assertion,binding,build,build-system,cli,client,cloud,codehaus,commons,console,dispatcher,framework,github,google,http,io,javax,json,junit,matching,maven,metadata,mocking,model,plugin,quality,rest,rules,runtime,server,servlet,specs,spring,standard,starter,system,terminal,testing,text,tools,web,xml,yaml]",1
"[actor,apache,api,binary,bridge,broker,bytecode,client,commons,compiler,concurrency,connector,database,distributed,embedded,engine,extension,framework,github,google,http,influxdb,io,jms,json,junit,jvm,language,library,logging,message,metrics,mime,mock,mocking,module,netty,network,query,queue,redis,runtime,scala,slf4j,socket,testing,tools]",1
"[annotations,aop,apache,api,aspect,authentication,base64,beans,binding,bridge,bytecode,client,codec,collector,commons,config,connector,csv,database,date,dependency-injection,directory,driver,encoding,excel,expression,framework,ftp,github,google,hibernate,html,http,integration,io,javax,jboss,jdbc,jmx,jpa,json,jsp,junit,language,ldap,library,logging,mail,mapping,matching,metadata,migration,mime,mock,mocking,mvc,mysql,network,oauth,orm,persistence,prometheus,relational,security,selenium,service,servlet,signing,specs,spreadsheet,spring,sql,standard,tabular,taglib,testing,time,transaction,upload,visualization,web,webservice,xml]",1
"[analysis,annotations,bridge,codehaus,defect,dependency-injection,github,google,groovy,io,json,jvm,language,macro,metadata,rules,sql,system,testing,xml]",1
"[analysis,annotations,api,benchmark,cli,client,config,defect,dependency-injection,engine,extension,functional,generator,google,http,io,javax,json,junit,library,logging,management,matching,metadata,metrics,mock,mocking,monitoring,parser,performance,platform,server,service,slf4j,specs,spring,standard,template,testing,typesafe,validation,webservice]",1
"[annotations,apache,api,bundle,dependency-injection,event,framework,io,javax,jsp,junit,logging,metadata,mock,mocking,model,osgi,resource,service,servlet,slf4j,specs,standard,taglib,testing]",1
"[amazon,annotation,annotations,apache,api,assertion,authentication,aws,base64,build,build-system,cache,cli,cloud,codec,commons,computing,config,console,csv,date,directory,eclipse,encoder,encoding,filtering,git,github,google,hibernate,i18n,ibm,io,jndi,json,logging,maven,metadata,mocking,model,oauth,parser,persistence,plugin,quality,regexp,scm,sdk,security,server,spring,tabular,terminal,testing,time,tools,version-control]",1
"[command,execution,external,logging,process]",1
"[annotations,apache,build,build-system,bytecode,eclipse,jetty,junit,maven,metadata,plugin,server,testing,tools,tree,web,webserver]",1
"[analysis,annotations,apache,bridge,commons,defect,encryption,engine,io,json,junit,metadata,mock,mocking,native,osgi,testing]",1
"[apache,api,asynchronous,base64,binding,client,codec,communication,distributed,encoding,github,http,javax,json,junit,remoting,specs,standard,testing,xml]",1
"[client,module,repository]",1
"[apache,authentication,aws,batch,build,build-system,client,cloud,config,connector,consumer,container,database,directory,docker,driver,encryption,http,interface,io,junit,kotlin,kubernetes,language,ldap,logging,maven,mysql,oauth,postgresql,prometheus,protocol,registry,resource,rest,runtime,security,server,spring,starter,streaming,support,testing,time]",1
"[aggregation,authentication,docker,file-system,git,github,jenkins,matrix,pipeline,plugin,scm,workflow]",1
"[ai,analyzer,apache,base64,codec,commons,computer-vision,encoding,full-text,index,indexing,io,junit,lucene,math,pattern,testing]",1
"[analysis,api,bytecode,defect,dom,engine,google,io,javax,jboss,json,junit,logging,matching,metadata,servlet,slf4j,specs,standard,testing,vfs,xml]",1
"[apache,api,azure,client,commons,csv,device,google,http,io,json,junit,logging,mock,mocking,slf4j,tabular,testing]",1
"[api,google,io,junit,mock,mocking,reactive,spring,streaming,testing]",1
"[apache,benchmark,binding,commons,compression,github,io,performance,xml]",1
"[apache,beans,commons,database,dependency-injection,embedded,engine,hsql,io,spring,sql,xml]",1
"[amazon,analysis,annotations,apache,api,assertion,asynchronous,authentication,avro,aws,azure,base64,beans,benchmark,binding,bridge,broker,build,build-system,bytecode,cache,cassandra,cli,client,cloud,cluster,codec,codehaus,collections,column,command-line,commons,compatibility,compiler,compression,computing,concurrency,config,connector,container,coordination,cron,csv,database,date,defect,dependency-injection,directory,discovery,disruptor,distributed,docker,driver,eclipse,embedded,encoding,encryption,engine,expression,extension,framework,ftp,generator,github,google,hadoop,hibernate,http,i18n,ibm,io,javascript,javax,jdbc,jetty,jmx,json,junit,jvm,kafka,kubernetes,language,library,logging,management,managment,mapping,mapreduce,matching,math,maven,memory,message,metadata,metrics,mock,mocking,model,module,monitoring,mysql,native,netty,network,oauth,openstack,parallel,parquet,parser,performance,persistence,plugin,pool,pooling,postgresql,processing,producer,prometheus,protocol,provider,proxy,quality,queue,redis,reflection,registry,repository,rules,runtime,s3,scala,scheduling,schema,scripting,sdk,security,serialization,server,service,servlet,slf4j,socket,solver,specs,sql,standard,storage,stream,streaming,structures,system,tabular,template,testing,testng,text,thrift,time,tools,transport,twitter,validation,web,webserver,webservice,xml,yarn,zookeeper]",1
"[analyzer,apache,cache,client,code,codegen,commons,generator,github,google,hibernate,html,http,index,io,json,lucene,mail,markdown,orm,parser,persistence,sdk,search,security,spring,starter,text,web,yaml]",1
"[apache,bigdata,client,codehaus,computing,distributed,elastic,elasticsearch,hadoop,json,mapping,query,search,server]",1
"[ai,android,computer-vision,computing,google,graphics,junit,native,opencl,opengl,parallel,platform,testing]",1
"[apache,api,cli,client,embedded,io,javax,jsp,logging,manager,memcached,parser,redis,runner,server,servlet,session,specs,standard,testing,testng,tomcat,web,webapp,webserver,websocket]",1
"[benchmark,generator,github,io,junit,performance,testing]",1
"[cli,command-line,compiler,native,parser,shell,spring,starter,support,testing]",1
"[annotations,api,binding,engine,example,github,graphics,io,json,junit,jvm,kotlin,language,library,matching,metadata,storage,testing]",1
"[analysis,annotations,api,assertion,code,codegen,defect,engine,generator,google,junit,logging,metadata,mock,mocking,quality,slf4j,testing]",1
"[agent,analysis,annotations,apache,api,authentication,avro,base64,bigdata,binding,bridge,broker,build,cli,client,codec,codehaus,collections,command-line,commons,communication,compiler,compression,config,coordination,data,database,dataset,date,defect,directory,distributed,eclipse,elastic,elasticsearch,embedded,encoding,file-system,filtering,framework,github,google,hadoop,hbase,http,io,jdbc,jetty,jms,jmx,json,junit,jvm,kafka,language,library,logging,management,mapping,mapreduce,memory,message,metadata,metrics,mock,mocking,monitoring,netty,network,parallel,parser,performance,pool,pooling,process,protocol,query,queue,reflection,remoting,rules,scala,sdk,search,serialization,server,servlet,slf4j,social,socket,solr,specs,sql,storage,streaming,structures,support,system,testing,text,thrift,time,tools,twitter,web,webserver,webservice,xml,zookeeper]",1
"[api,bridge,cache,client,javax,junit,logging,mocking,slf4j,specs,spring,standard,testing,transaction]",1
"[aop,api,aspect,graphics,io,json,junit,logging,parser,slf4j,swing,testing,ui,web,xml]",1
"[annotations,apache,api,base64,binding,build,build-system,codec,commons,compatibility,container,encoding,filtering,google,io,json,junit,matching,maven,metadata,mock,mocking,model,plugin,spring,starter,testing,tools]",1
"[api,binding,cbor,cli,client,command-line,connector,database,eclipse,example,io,jetty,json,junit,logging,parser,redis,server,servlet,shell,slf4j,testing,webapp,webserver]",1
"[apache,api,commons,csv,google,html,io,junit,logging,parser,pdf,slf4j,tabular,testing]",1
"[apache,commons,io,junit,mock,mocking,pdf,security,testing]",1
"[apache,api,benchmark,binding,build,build-system,cli,client,collections,commons,config,dependency-injection,doc,encryption,generator,github,google,hash,hashing,io,jboss,json,junit,logging,maven,message,mock,mocking,parser,performance,provider,queue,rest,rocksdb,rules,server,servlet,slf4j,socket,structures,system,testing,web,websocket,zeromq]",1
"[apache,api,aws,benchmark,bridge,client,collections,commons,compiler,database,dependency-injection,driver,engine,expression,github,google,http,intel,io,javax,json,jvm,language,library,logging,mail,match,math,matrix,mongodb,native,nosql,performance,reflection,s3,scala,slf4j,specs,standard,structures,template,testing,testng,tools,vector,xml]",2
"[agent,analysis,annotations,apache,api,assertion,beans,benchmark,bridge,bytecode,cache,cli,commons,compiler,config,defect,dependency-injection,eclipse,engine,example,expression,filtering,framework,generator,github,google,java,jetty,jsp,junit,language,logging,math,metadata,mock,mocking,native,parser,performance,platform,quality,reflection,security,server,servlet,slf4j,spring,starter,testing,tomcat,web,webserver]",1
"[base64,binding,client,codec,encoding,http,json]",1
"[google,jboss,junit,netty,network,protocol,serialization,socket,testing]",1
"[apache,api,build,build-system,eclipse,github,markdown,maven,model,plugin]",1
"[apache,api,assets,asynchronous,bridge,dom,filtering,graphql,iterator,junit,logging,search,server,servlet,slf4j,testing,web,webservice]",1
"[ai,apache,cli,client,codec,collections,command-line,commons,compiler,compression,computer-vision,excel,ftp,generator,github,http,io,javax,json,native,network,parser,pdf,platform,redis,rocksdb,specs,spreadsheet,standard,structures,testing,testng,tools,xml]",1
"[apache,api,assertion,beans,binding,bytecode,cli,client,code,codegen,collections,command-line,commons,compiler,console,container,database,dependency-injection,driver,eclipse,elastic,elasticsearch,framework,generator,github,http,io,javax,jaxrs,jetty,json,junit,jvm,kafka,kotlin,language,library,logging,mock,mocking,module,mongodb,quality,redis,rest,runtime,scala,search,server,servlet,slf4j,specs,spring,standard,streaming,structures,swagger,terminal,testing,tools,validation,web,webapp,webserver,webservice,websocket,xml]",1
"[apache,bytecode,cache,client,commons,connector,database,driver,embedded,excel,expression,github,google,html,http,json,kotlin,language,mail,markdown,module,mysql,parser,redis,schema,sdk,spreadsheet,spring,sql,support,upload]",1
"[amqp,analyzer,annotations,apache,api,binding,bridge,broker,classpath,cli,client,collections,command-line,commons,concurrent,consumer,csv,data,database,driver,eclipse,elastic,elasticsearch,embedded,engine,geo,geospatial,github,google,graph,groovy,html,http,imap,io,iterator,jetty,jms,json,junit,jvm,kafka,language,library,logging,mail,management,math,message,metadata,metrics,mime,mock,mocking,mongodb,monitoring,neo4j,netty,network,nlp,parser,performance,plugin,postgresql,processor,queue,rabbitmq,rdf,redis,resource,scala,search,semantic,server,servlet,slf4j,socket,spatial,sql,streaming,structures,tabular,template,testing,tools,transport,webapp,webserver,yaml]",1
"[annotations,apache,api,assets,bootstrap,bridge,build,build-system,bytecode,cli,code,codegen,collections,command-line,commons,compatibility,eclipse,generator,git,github,io,javax,jaxrs,junit,logging,maven,metadata,mock,mocking,model,module,parser,plugin,pojo,provider,rest,rules,scm,slf4j,specs,spring,standard,structures,swagger,system,testing,toolkit,tools,validation,version-control,web]",1
"[ai,collections,github,junit,machine-learning,math,scripting,structures,testing]",1
"[annotations,apache,api,base64,binding,bridge,codec,collections,commons,config,cryptography,eclipse,encoding,google,io,javax,jetty,json,junit,library,logging,metadata,server,servlet,slf4j,specs,standard,structures,testing,web,webapp,webserver,xml]",1
"[admin,aop,apache,api,aspect,batch,beans,bridge,broker,commons,database,date,dependency-injection,embedded,expression,framework,google,groovy,hsql,http,integration,io,javax,jdbc,jms,jmx,junit,language,logging,mail,management,manager,matching,message,mock,mocking,mvc,queue,slf4j,specs,spring,sql,standard,streaming,support,testing,time,transaction,twitter,web,xml]",1
"[annotations,ant,apache,api,benchmark,binding,build,builder,bytecode,client,communication,connector,container,database,dependency-injection,description,distributed,driver,eclipse,ejb,extension,framework,generator,hibernate,instrumentation,javax,jboss,jdbc,jms,jpa,json,junit,logging,mail,mapping,matching,messaging,metadata,mongodb,mysql,nosql,orm,osgi,performance,persistence,plugin,postgresql,processor,queue,relational,remoting,resource,service,servlet,slf4j,soap,specs,spring,sql,standard,testing,tools,transaction,validation,webservice,xml]",1
"[analysis,apache,api,bytecode,cli,code,codegen,commons,forms,generator,google,ide,json,junit,logging,parser,slf4j,testing,tree]",1
"[apache,api,beans,binding,bytecode,collections,commons,config,date,directory,expression,framework,ftp,hibernate,html,io,javax,json,language,logging,mock,mocking,mvc,network,parser,persistence,reflection,servlet,specs,spring,standard,structures,testing,testng,time,validation,web,xml]",1
"[apache,api,barcode,binding,encryption,framework,google,javax,json,logging,mime,mvc,servlet,slf4j,specs,spring,standard,support,web]",1
"[apache,network,ssh]",1
